id,timeTaken,createdAt,judgeId,chosen,notChosen,task,person_chosen,person_not_chosen
6caa9ae9-f7ec-4ba8-a92d-7c8b769bb47e,5140,2023-01-27 14:16:55,54d2b562-74eb-4ce4-a2e4-177d18eaabae,TK3KQZ,QWQKKN,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,df58c2fb-addf-4c30-b5b4-82b9aefb06df
f6e624f7-0b93-46eb-9240-f6ab815b4b82,23376,2023-01-27 14:17:38,54d2b562-74eb-4ce4-a2e4-177d18eaabae,XJMLTJ,FR9NM3,APW 2022-2023 Year 4 Jan,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
869b0b0c-1938-4538-90f7-8a88df6b6cdf,18726,2023-01-27 14:17:57,54d2b562-74eb-4ce4-a2e4-177d18eaabae,HFNGMK,KDFXGT,APW 2022-2023 Year 4 Jan,e5bb04b1-9a68-4f9e-963a-afd46e988e26,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada
fc00712f-d221-4081-bd55-922271fc18ef,38366,2023-01-27 14:18:36,54d2b562-74eb-4ce4-a2e4-177d18eaabae,E2ZG9D,MF7BRC,APW 2022-2023 Year 4 Jan,36e05161-6b4f-4f9a-973b-30f8bf6033ee,5aef5817-4ea4-4f7a-9dff-ab42f0d86019
34e447a9-4f03-4309-8d6b-92f87c1d705f,73627,2023-01-27 14:20:15,54d2b562-74eb-4ce4-a2e4-177d18eaabae,A9UE5N,RFG5XP,APW 2022-2023 Year 4 Jan,bf62658c-2fbb-4ed2-854a-0bd24aeffde8,dbf15b28-c563-4ff5-80c4-dd173a929070
203f5b31-6157-4b7c-a96f-ac7b95983229,2865,2023-01-27 14:20:18,54d2b562-74eb-4ce4-a2e4-177d18eaabae,RFG5XP,J5RG3U,APW 2022-2023 Year 4 Jan,dbf15b28-c563-4ff5-80c4-dd173a929070,a07e8730-bc2c-4685-8c54-c08c8a53d30e
ba2cb7a5-3329-4041-bf6e-6db58474092e,33868,2023-01-27 14:20:52,54d2b562-74eb-4ce4-a2e4-177d18eaabae,HFNGMK,U2RN97,APW 2022-2023 Year 4 Jan,e5bb04b1-9a68-4f9e-963a-afd46e988e26,250b6b3f-f238-4d1a-b838-ec984ffec562
c7517ced-04e0-464d-b5c1-0fd21b243bd9,14249,2023-01-27 14:21:08,54d2b562-74eb-4ce4-a2e4-177d18eaabae,RX6HXR,B2FBQ6,APW 2022-2023 Year 4 Jan,ee93981f-e825-42a0-902d-850d7da8dd06,2bcd5879-d964-4240-8552-f0ea66ed52c6
ebf39c8b-d695-47ea-b30c-f2965365835f,17083,2023-01-27 14:21:26,54d2b562-74eb-4ce4-a2e4-177d18eaabae,RR7H5H,FR9NM3,APW 2022-2023 Year 4 Jan,d0caf98e-4199-4d4b-9a26-683b8ef25415,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
7852ac47-3346-425f-9d16-f8b071d53693,9271,2023-01-27 14:21:35,54d2b562-74eb-4ce4-a2e4-177d18eaabae,BPJREK,55DCW6,APW 2022-2023 Year 4 Jan,76759fbe-9bad-4306-b0c5-3c9b7755290e,4de9e298-8182-4f8e-91fc-59f4e6448062
a5b73297-3c94-4316-83a0-c0b678d40392,23612,2023-01-27 14:22:06,54d2b562-74eb-4ce4-a2e4-177d18eaabae,D9XLBM,KPYMNE,APW 2022-2023 Year 4 Jan,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
3e352895-d819-40ac-9481-c3d649267642,86633,2023-01-27 14:23:33,54d2b562-74eb-4ce4-a2e4-177d18eaabae,L639NA,D9XLBM,APW 2022-2023 Year 4 Jan,f34aab5d-f7e4-46c9-b75c-4479a062078a,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d
9b0bb966-0980-4556-b5bb-d723f9a0400e,28553,2023-01-27 14:24:01,54d2b562-74eb-4ce4-a2e4-177d18eaabae,CEBL2G,HFNGMK,APW 2022-2023 Year 4 Jan,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,e5bb04b1-9a68-4f9e-963a-afd46e988e26
51b45bc9-fcab-4ad1-88c5-3e8d0ff63044,22080,2023-01-27 14:24:49,54d2b562-74eb-4ce4-a2e4-177d18eaabae,A279ZJ,J5RG3U,APW 2022-2023 Year 4 Jan,07f7cd8f-2445-483e-9e38-7c963f47adfb,a07e8730-bc2c-4685-8c54-c08c8a53d30e
ee44a424-e551-44c3-ad35-bb25690e973d,6433,2023-01-27 14:24:55,54d2b562-74eb-4ce4-a2e4-177d18eaabae,XW3LLF,J5RG3U,APW 2022-2023 Year 4 Jan,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,a07e8730-bc2c-4685-8c54-c08c8a53d30e
300e53b2-90bb-4658-a31b-533c57fa0861,13727,2023-01-27 14:25:09,54d2b562-74eb-4ce4-a2e4-177d18eaabae,P9HZE6,KDFXGT,APW 2022-2023 Year 4 Jan,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada
e2ad0a5c-874a-45d0-b4c2-d5e51f58b0ac,4997,2023-01-27 14:26:07,54d2b562-74eb-4ce4-a2e4-177d18eaabae,KDFXGT,A3M33U,APW 2022-2023 Year 4 Jan,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
269da439-19f2-4fc8-bfb8-ca4ab66d59f9,8767,2023-01-27 14:26:16,54d2b562-74eb-4ce4-a2e4-177d18eaabae,Z7BK7D,W7XDJN,APW 2022-2023 Year 4 Jan,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,707a2b8f-98c1-49fa-85d8-dabee5a188ba
5bc255cb-dd80-467a-8e5e-22dcbf009bf1,18706,2023-01-27 14:26:35,54d2b562-74eb-4ce4-a2e4-177d18eaabae,A9UE5N,ZRYZM7,APW 2022-2023 Year 4 Jan,bf62658c-2fbb-4ed2-854a-0bd24aeffde8,c4e2ddec-c499-43b7-a687-a553c3432aa4
a2f4e36a-93a6-41d8-96aa-ccb183c7f9a3,12597,2023-01-27 14:27:30,54d2b562-74eb-4ce4-a2e4-177d18eaabae,PDGDWT,QWQKKN,APW 2022-2023 Year 4 Jan,ffabcf41-174c-4012-9b00-09e5292f6836,df58c2fb-addf-4c30-b5b4-82b9aefb06df
7f211304-1edb-4bbd-b2f8-d9c26c765b87,68350,2023-01-27 14:31:57,b52c4551-ee74-42bf-9377-a5ada11be5c2,TK3KQZ,XW3LLF,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,9a3e0b9d-2799-4190-9c33-24ffdb5f398e
1403254d-f374-47f4-a150-bfa9bbfb504e,5085,2023-01-27 14:32:02,b52c4551-ee74-42bf-9377-a5ada11be5c2,BPJREK,XJMLTJ,APW 2022-2023 Year 4 Jan,76759fbe-9bad-4306-b0c5-3c9b7755290e,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
1d27caf3-0d6f-49e5-866a-ee13885d6c94,14744,2023-01-27 14:32:17,b52c4551-ee74-42bf-9377-a5ada11be5c2,MF7BRC,A9UE5N,APW 2022-2023 Year 4 Jan,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,bf62658c-2fbb-4ed2-854a-0bd24aeffde8
101288ee-d4d6-475e-b5e7-e2368b62f6b4,51427,2023-01-27 14:33:37,b52c4551-ee74-42bf-9377-a5ada11be5c2,TK3KQZ,U2RN97,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,250b6b3f-f238-4d1a-b838-ec984ffec562
b15ac5a7-13e5-45bd-bbae-bc3e869f3801,83915,2023-01-27 14:35:01,b52c4551-ee74-42bf-9377-a5ada11be5c2,RX6HXR,ZRYZM7,APW 2022-2023 Year 4 Jan,ee93981f-e825-42a0-902d-850d7da8dd06,c4e2ddec-c499-43b7-a687-a553c3432aa4
1bce3014-3948-4f11-960e-b24005781f97,5963,2023-01-27 14:35:07,b52c4551-ee74-42bf-9377-a5ada11be5c2,RR7H5H,B2FBQ6,APW 2022-2023 Year 4 Jan,d0caf98e-4199-4d4b-9a26-683b8ef25415,2bcd5879-d964-4240-8552-f0ea66ed52c6
c0739803-fef8-407b-8790-30a0e54c9bed,3023,2023-01-27 14:35:25,b52c4551-ee74-42bf-9377-a5ada11be5c2,L639NA,A3M33U,APW 2022-2023 Year 4 Jan,f34aab5d-f7e4-46c9-b75c-4479a062078a,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
d161e592-f21d-4c91-9be5-7ef6c8afb37c,4913,2023-01-27 14:35:30,b52c4551-ee74-42bf-9377-a5ada11be5c2,CEBL2G,A3M33U,APW 2022-2023 Year 4 Jan,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
d3a69072-fa26-45aa-ab6d-d3958ec40b83,23213,2023-01-27 14:35:53,b52c4551-ee74-42bf-9377-a5ada11be5c2,KED9RC,HFNGMK,APW 2022-2023 Year 4 Jan,ddf044b7-cea8-45fe-a9b5-5cee77194e56,e5bb04b1-9a68-4f9e-963a-afd46e988e26
dd5a25bd-a560-467b-a897-7eedaf2514ba,26142,2023-01-27 14:36:26,b52c4551-ee74-42bf-9377-a5ada11be5c2,XW3LLF,KPYMNE,APW 2022-2023 Year 4 Jan,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
75f6355b-9773-4efe-9b85-74cacaef0940,58581,2023-01-27 14:37:25,b52c4551-ee74-42bf-9377-a5ada11be5c2,E2ZG9D,L639NA,APW 2022-2023 Year 4 Jan,36e05161-6b4f-4f9a-973b-30f8bf6033ee,f34aab5d-f7e4-46c9-b75c-4479a062078a
32d2098e-7e76-4aa5-8e3f-785aadf32bd2,16606,2023-01-27 14:37:41,b52c4551-ee74-42bf-9377-a5ada11be5c2,A279ZJ,W7XDJN,APW 2022-2023 Year 4 Jan,07f7cd8f-2445-483e-9e38-7c963f47adfb,707a2b8f-98c1-49fa-85d8-dabee5a188ba
9b882875-4e81-482b-9863-c37ba304299c,26833,2023-01-27 14:38:36,b52c4551-ee74-42bf-9377-a5ada11be5c2,P9HZE6,BPJREK,APW 2022-2023 Year 4 Jan,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,76759fbe-9bad-4306-b0c5-3c9b7755290e
9594b6a6-018f-4b23-958e-2a553a6fb8d4,74856,2023-01-27 14:39:51,b52c4551-ee74-42bf-9377-a5ada11be5c2,A279ZJ,Z7BK7D,APW 2022-2023 Year 4 Jan,07f7cd8f-2445-483e-9e38-7c963f47adfb,fcbcbc98-c2a3-480a-9c94-0866e40b91ce
4bcd0da7-84c3-4d8d-9dfe-fa72c9a45be8,54737,2023-01-27 14:40:46,b52c4551-ee74-42bf-9377-a5ada11be5c2,TK3KQZ,PDGDWT,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,ffabcf41-174c-4012-9b00-09e5292f6836
2ac60ac6-9a3b-4446-8ce0-fe6d0ca9101f,11445,2023-01-27 14:41:48,b52c4551-ee74-42bf-9377-a5ada11be5c2,P9HZE6,XJMLTJ,APW 2022-2023 Year 4 Jan,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
3bddf5f0-2a64-472c-ab6a-7378e1bdf8cf,3269,2023-01-27 14:41:52,b52c4551-ee74-42bf-9377-a5ada11be5c2,TK3KQZ,FR9NM3,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
405025c1-66c0-420b-8857-1888f765f180,6198,2023-01-27 14:41:58,b52c4551-ee74-42bf-9377-a5ada11be5c2,MF7BRC,W7XDJN,APW 2022-2023 Year 4 Jan,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,707a2b8f-98c1-49fa-85d8-dabee5a188ba
cd28e043-a979-4825-b8e4-89d4a0c562ba,2075,2023-01-27 14:42:39,b52c4551-ee74-42bf-9377-a5ada11be5c2,TK3KQZ,55DCW6,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,4de9e298-8182-4f8e-91fc-59f4e6448062
36526c06-2b38-4dca-9b49-8d2735a7ac53,8713,2023-01-27 14:42:48,b52c4551-ee74-42bf-9377-a5ada11be5c2,J5RG3U,U2RN97,APW 2022-2023 Year 4 Jan,a07e8730-bc2c-4685-8c54-c08c8a53d30e,250b6b3f-f238-4d1a-b838-ec984ffec562
492d4d7d-ae6b-4a7d-a130-22e6f05b8936,9236,2023-01-27 14:42:57,b52c4551-ee74-42bf-9377-a5ada11be5c2,CEBL2G,RX6HXR,APW 2022-2023 Year 4 Jan,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,ee93981f-e825-42a0-902d-850d7da8dd06
c83c20f8-810d-4c9b-bbf8-0accd6038a22,2508,2023-01-27 14:43:03,b52c4551-ee74-42bf-9377-a5ada11be5c2,HFNGMK,B2FBQ6,APW 2022-2023 Year 4 Jan,e5bb04b1-9a68-4f9e-963a-afd46e988e26,2bcd5879-d964-4240-8552-f0ea66ed52c6
288b9aed-9850-408e-a961-72ca6b569fc3,44543,2023-01-28 16:29:21,9272c83c-5fb1-42f8-adbe-4ec12c883d35,L639NA,RR7H5H,APW 2022-2023 Year 4 Jan,f34aab5d-f7e4-46c9-b75c-4479a062078a,d0caf98e-4199-4d4b-9a26-683b8ef25415
0101c200-083b-4b2c-8df1-d4da6abbe521,26905,2023-01-28 16:29:48,9272c83c-5fb1-42f8-adbe-4ec12c883d35,MF7BRC,D9XLBM,APW 2022-2023 Year 4 Jan,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d
67330040-e730-4109-82b8-c8b99f85b1bd,23987,2023-01-28 16:30:12,9272c83c-5fb1-42f8-adbe-4ec12c883d35,RFG5XP,XJMLTJ,APW 2022-2023 Year 4 Jan,dbf15b28-c563-4ff5-80c4-dd173a929070,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
421b1e78-be60-4bdc-8525-b2a83dfbffe7,30518,2023-01-28 16:32:04,9272c83c-5fb1-42f8-adbe-4ec12c883d35,D9XLBM,KED9RC,APW 2022-2023 Year 4 Jan,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,ddf044b7-cea8-45fe-a9b5-5cee77194e56
7c72b9d4-4421-4ef6-8bcb-4d29172cc253,26964,2023-01-28 16:32:31,9272c83c-5fb1-42f8-adbe-4ec12c883d35,ZRYZM7,KPYMNE,APW 2022-2023 Year 4 Jan,c4e2ddec-c499-43b7-a687-a553c3432aa4,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
d5347694-af6d-48d2-8bd3-b32a693680ba,35456,2023-01-28 16:33:07,9272c83c-5fb1-42f8-adbe-4ec12c883d35,E2ZG9D,BPJREK,APW 2022-2023 Year 4 Jan,36e05161-6b4f-4f9a-973b-30f8bf6033ee,76759fbe-9bad-4306-b0c5-3c9b7755290e
065dcb99-52bd-481a-ad9e-38e6b935c42a,16089,2023-01-28 16:37:50,9272c83c-5fb1-42f8-adbe-4ec12c883d35,QWQKKN,W7XDJN,APW 2022-2023 Year 4 Jan,df58c2fb-addf-4c30-b5b4-82b9aefb06df,707a2b8f-98c1-49fa-85d8-dabee5a188ba
a1f97c14-3395-40f5-8058-af03b5940d6b,16624,2023-01-28 16:38:07,9272c83c-5fb1-42f8-adbe-4ec12c883d35,Z7BK7D,QWQKKN,APW 2022-2023 Year 4 Jan,fcbcbc98-c2a3-480a-9c94-0866e40b91ce,df58c2fb-addf-4c30-b5b4-82b9aefb06df
e7e3a741-7be0-4263-b577-c99fe35d7158,40271,2023-01-28 16:38:48,9272c83c-5fb1-42f8-adbe-4ec12c883d35,PDGDWT,HFNGMK,APW 2022-2023 Year 4 Jan,ffabcf41-174c-4012-9b00-09e5292f6836,e5bb04b1-9a68-4f9e-963a-afd46e988e26
017b50fb-30db-4ecf-ad4a-e25bbcfccc8a,67210,2023-01-28 16:40:08,9272c83c-5fb1-42f8-adbe-4ec12c883d35,KDFXGT,B2FBQ6,APW 2022-2023 Year 4 Jan,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada,2bcd5879-d964-4240-8552-f0ea66ed52c6
a6678fba-5cc4-45ad-8dc1-bf6265586ff3,45863,2023-01-28 16:40:54,9272c83c-5fb1-42f8-adbe-4ec12c883d35,BPJREK,FR9NM3,APW 2022-2023 Year 4 Jan,76759fbe-9bad-4306-b0c5-3c9b7755290e,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
1e666567-535b-4061-8576-f078754d9c8b,129660,2023-01-28 16:43:03,9272c83c-5fb1-42f8-adbe-4ec12c883d35,A9UE5N,55DCW6,APW 2022-2023 Year 4 Jan,bf62658c-2fbb-4ed2-854a-0bd24aeffde8,4de9e298-8182-4f8e-91fc-59f4e6448062
3e56b05d-23a0-4c78-823e-fe7babe5c36d,14256,2023-01-28 16:44:30,9272c83c-5fb1-42f8-adbe-4ec12c883d35,U2RN97,W7XDJN,APW 2022-2023 Year 4 Jan,250b6b3f-f238-4d1a-b838-ec984ffec562,707a2b8f-98c1-49fa-85d8-dabee5a188ba
7694e865-acea-49d3-98a8-d527751d7fa2,8930,2023-01-28 16:44:39,9272c83c-5fb1-42f8-adbe-4ec12c883d35,RX6HXR,QWQKKN,APW 2022-2023 Year 4 Jan,ee93981f-e825-42a0-902d-850d7da8dd06,df58c2fb-addf-4c30-b5b4-82b9aefb06df
9c3435b8-8d07-4a1f-b004-e2cda49a8ce4,66745,2023-01-28 16:45:46,9272c83c-5fb1-42f8-adbe-4ec12c883d35,D9XLBM,RR7H5H,APW 2022-2023 Year 4 Jan,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,d0caf98e-4199-4d4b-9a26-683b8ef25415
4eaaa1cc-eec8-476c-8951-3b8b29a1b316,5653,2023-01-28 16:45:56,9272c83c-5fb1-42f8-adbe-4ec12c883d35,RFG5XP,ZRYZM7,APW 2022-2023 Year 4 Jan,dbf15b28-c563-4ff5-80c4-dd173a929070,c4e2ddec-c499-43b7-a687-a553c3432aa4
24be2518-9624-4a9f-94f3-7450bbf7da2c,37053,2023-01-28 16:46:34,9272c83c-5fb1-42f8-adbe-4ec12c883d35,CEBL2G,XW3LLF,APW 2022-2023 Year 4 Jan,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,9a3e0b9d-2799-4190-9c33-24ffdb5f398e
cf128bf3-0230-457d-b8a1-1a550ae5260c,4353,2023-01-28 16:46:38,9272c83c-5fb1-42f8-adbe-4ec12c883d35,KED9RC,B2FBQ6,APW 2022-2023 Year 4 Jan,ddf044b7-cea8-45fe-a9b5-5cee77194e56,2bcd5879-d964-4240-8552-f0ea66ed52c6
161dba97-0749-4921-9f28-76a2953d9501,15771,2023-01-28 16:47:10,9272c83c-5fb1-42f8-adbe-4ec12c883d35,PDGDWT,KPYMNE,APW 2022-2023 Year 4 Jan,ffabcf41-174c-4012-9b00-09e5292f6836,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
2d39328f-9229-4e18-bf10-e48792a9d617,12834,2023-01-28 16:47:23,9272c83c-5fb1-42f8-adbe-4ec12c883d35,E2ZG9D,A9UE5N,APW 2022-2023 Year 4 Jan,36e05161-6b4f-4f9a-973b-30f8bf6033ee,bf62658c-2fbb-4ed2-854a-0bd24aeffde8
ac9180d2-1389-4ff9-b671-fefa46464b75,15815,2023-01-28 16:47:39,9272c83c-5fb1-42f8-adbe-4ec12c883d35,TK3KQZ,A279ZJ,APW 2022-2023 Year 4 Jan,3891edbc-1d00-421b-bbc0-9fc4f0a5e984,07f7cd8f-2445-483e-9e38-7c963f47adfb
169e89ac-030c-4b1d-b73d-e87a0a4631f7,4113,2023-01-28 16:47:54,9272c83c-5fb1-42f8-adbe-4ec12c883d35,P9HZE6,B2FBQ6,APW 2022-2023 Year 4 Jan,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,2bcd5879-d964-4240-8552-f0ea66ed52c6
6e145035-ead0-4d72-8953-b2f83402418a,45824,2023-01-29 12:15:25,9deab429-166f-410d-bfd3-9787a23cd646,A3M33U,W7XDJN,APW 2022-2023 Year 4 Jan,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c,707a2b8f-98c1-49fa-85d8-dabee5a188ba
f192c4e6-4837-470d-b0aa-4c57422d3458,43444,2023-01-29 12:16:08,9deab429-166f-410d-bfd3-9787a23cd646,J5RG3U,Z7BK7D,APW 2022-2023 Year 4 Jan,a07e8730-bc2c-4685-8c54-c08c8a53d30e,fcbcbc98-c2a3-480a-9c94-0866e40b91ce
e98c0478-6659-4ac5-9242-0d4dbffff771,40078,2023-01-29 12:16:48,9deab429-166f-410d-bfd3-9787a23cd646,D9XLBM,XJMLTJ,APW 2022-2023 Year 4 Jan,abf1b79b-0c8b-40ba-8aba-cb9f1a05d59d,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
e6f5f70b-b436-427d-862a-9dc11a096e25,69380,2023-01-29 12:18:00,9deab429-166f-410d-bfd3-9787a23cd646,XJMLTJ,KDFXGT,APW 2022-2023 Year 4 Jan,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada
847eb2da-653e-4f93-b74b-241370353901,33054,2023-01-29 12:18:33,9deab429-166f-410d-bfd3-9787a23cd646,P9HZE6,FR9NM3,APW 2022-2023 Year 4 Jan,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
a2798b95-70aa-465d-8ae6-a62a1347adc0,39318,2023-01-29 12:19:13,9deab429-166f-410d-bfd3-9787a23cd646,P9HZE6,MF7BRC,APW 2022-2023 Year 4 Jan,fd0ac4b9-4803-4b7f-8a8d-cf652fe6d45f,5aef5817-4ea4-4f7a-9dff-ab42f0d86019
d82d9fe2-2deb-4f3c-9af0-3bd53547dca6,21385,2023-01-29 12:22:49,9deab429-166f-410d-bfd3-9787a23cd646,L639NA,55DCW6,APW 2022-2023 Year 4 Jan,f34aab5d-f7e4-46c9-b75c-4479a062078a,4de9e298-8182-4f8e-91fc-59f4e6448062
b0739163-d8ed-4255-b929-be9c3e4e0a4c,52360,2023-01-29 12:23:41,9deab429-166f-410d-bfd3-9787a23cd646,KED9RC,U2RN97,APW 2022-2023 Year 4 Jan,ddf044b7-cea8-45fe-a9b5-5cee77194e56,250b6b3f-f238-4d1a-b838-ec984ffec562
6d2f0d05-8428-482e-866b-ce09370d8f62,110542,2023-01-29 12:25:32,9deab429-166f-410d-bfd3-9787a23cd646,PDGDWT,RX6HXR,APW 2022-2023 Year 4 Jan,ffabcf41-174c-4012-9b00-09e5292f6836,ee93981f-e825-42a0-902d-850d7da8dd06
52babbe5-65e4-4585-9066-793f7f37b28f,72950,2023-01-29 12:29:21,9deab429-166f-410d-bfd3-9787a23cd646,RR7H5H,A279ZJ,APW 2022-2023 Year 4 Jan,d0caf98e-4199-4d4b-9a26-683b8ef25415,07f7cd8f-2445-483e-9e38-7c963f47adfb
5411068d-816d-427f-937f-98f5f1300526,88725,2023-01-29 12:30:50,9deab429-166f-410d-bfd3-9787a23cd646,L639NA,RFG5XP,APW 2022-2023 Year 4 Jan,f34aab5d-f7e4-46c9-b75c-4479a062078a,dbf15b28-c563-4ff5-80c4-dd173a929070
573a0641-e84a-4f74-9459-7054399b5a2b,65108,2023-01-29 12:31:55,9deab429-166f-410d-bfd3-9787a23cd646,CEBL2G,J5RG3U,APW 2022-2023 Year 4 Jan,819a77ea-8ce4-4b9f-909c-f7b5cffcf5c5,a07e8730-bc2c-4685-8c54-c08c8a53d30e
37740d95-4041-41fc-9a07-604df3a32c50,40986,2023-01-29 12:34:43,9deab429-166f-410d-bfd3-9787a23cd646,KED9RC,KPYMNE,APW 2022-2023 Year 4 Jan,ddf044b7-cea8-45fe-a9b5-5cee77194e56,38ab8d98-236a-49d8-86ab-59fac2f2f7a2
3922a496-8cf7-4cbe-8c4e-fb2e013d1220,118006,2023-01-29 12:36:41,9deab429-166f-410d-bfd3-9787a23cd646,RR7H5H,E2ZG9D,APW 2022-2023 Year 4 Jan,d0caf98e-4199-4d4b-9a26-683b8ef25415,36e05161-6b4f-4f9a-973b-30f8bf6033ee
58bb965c-bbe0-4a86-88f4-313fc026bdbd,44346,2023-01-29 12:37:25,9deab429-166f-410d-bfd3-9787a23cd646,XW3LLF,ZRYZM7,APW 2022-2023 Year 4 Jan,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,c4e2ddec-c499-43b7-a687-a553c3432aa4
ae65514b-c817-4eb3-8595-2b83d52033d2,3654,2023-01-29 12:38:57,9deab429-166f-410d-bfd3-9787a23cd646,ZRYZM7,A3M33U,APW 2022-2023 Year 4 Jan,c4e2ddec-c499-43b7-a687-a553c3432aa4,0dccf366-ba0e-4d7b-90ce-75d22fbcc55c
cb7cacf1-46b9-4d27-8b4c-869f3006feb1,120810,2023-01-29 12:40:58,9deab429-166f-410d-bfd3-9787a23cd646,RFG5XP,Z7BK7D,APW 2022-2023 Year 4 Jan,dbf15b28-c563-4ff5-80c4-dd173a929070,fcbcbc98-c2a3-480a-9c94-0866e40b91ce
83588058-114b-43fb-ad9c-1e01565aa4fd,14737,2023-01-29 12:41:13,9deab429-166f-410d-bfd3-9787a23cd646,XW3LLF,KDFXGT,APW 2022-2023 Year 4 Jan,9a3e0b9d-2799-4190-9c33-24ffdb5f398e,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada
4437e935-3b81-4ec7-88f3-d8bdb50772df,12625,2023-01-29 12:41:48,9deab429-166f-410d-bfd3-9787a23cd646,ZRYZM7,FR9NM3,APW 2022-2023 Year 4 Jan,c4e2ddec-c499-43b7-a687-a553c3432aa4,eb9b6432-a61d-4e2d-8258-2efdc11dc63f
84c68b95-540b-4cd5-88ac-b0751a5bb94f,46659,2023-01-29 12:42:35,9deab429-166f-410d-bfd3-9787a23cd646,MF7BRC,XJMLTJ,APW 2022-2023 Year 4 Jan,5aef5817-4ea4-4f7a-9dff-ab42f0d86019,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
40e134a1-9d8a-434d-ae2a-7a353988ab74,68105,2023-01-29 12:43:43,9deab429-166f-410d-bfd3-9787a23cd646,A279ZJ,55DCW6,APW 2022-2023 Year 4 Jan,07f7cd8f-2445-483e-9e38-7c963f47adfb,4de9e298-8182-4f8e-91fc-59f4e6448062
d15d28a6-50f2-400e-b112-9f05cf909409,23968,2023-01-29 12:44:14,9deab429-166f-410d-bfd3-9787a23cd646,A9UE5N,KDFXGT,APW 2022-2023 Year 4 Jan,bf62658c-2fbb-4ed2-854a-0bd24aeffde8,fdd61d06-b98e-4aa3-89c9-bbd1520c2ada
1752472d-4c7d-4f54-9e7c-f7869d541d3d,106075,2023-01-30 12:33:48,cdd13750-ec26-487d-89d8-e2698210cc9d,E2ZG9D,U2RN97,APW 2022-2023 Year 4 Jan,36e05161-6b4f-4f9a-973b-30f8bf6033ee,250b6b3f-f238-4d1a-b838-ec984ffec562
2962f6b5-43e7-4fde-bcfc-fe10b94d3341,295916,2023-01-30 12:38:45,cdd13750-ec26-487d-89d8-e2698210cc9d,RX6HXR,XJMLTJ,APW 2022-2023 Year 4 Jan,ee93981f-e825-42a0-902d-850d7da8dd06,8dbcbbc7-36d8-4f33-8c17-1b2cdc52c9e7
